weight,age,height,size
90,30.0,167.64,XXXL
81,30.0,167.64,XXXL
83,36.0,165.1,XXXL
81,39.0,172.72,XXXL
79,30.0,162.56,XXXL
90,30.0,175.26,XXXL
92,36.0,167.64,XXXL
65,47.0,167.64,XXXL
77,54.0,157.48,XXXL
77,35.0,175.26,XXXL
77,28.0,170.18,XXXL
77,31.0,160.02,XXXL
74,34.0,167.64,XXXL
70,36.0,172.72,XXXL
72,26.0,167.64,XXXL
72,57.0,180.34,XXXL
83,36.0,160.02,XXXL
72,27.0,165.1,XXXL
72,42.0,165.1,XXXL
74,31.0,167.64,XXXL
72,45.0,167.64,XXXL
67,32.0,165.1,XXXL
74,31.0,180.34,XXXL
79,31.0,170.18,XXXL
72,43.0,175.26,XXXL
47,22.0,157.48,XXXL
76,31.0,162.56,XXXL
77,48.0,170.18,XXXL
77,44.0,165.1,XXXL
74,45.0,170.18,XXXL
70,54.0,172.72,XXXL
63,44.0,157.48,XXXL
74,37.0,177.8,XXXL
72,34.0,167.64,XXXL
81,49.0,177.8,XXXL
65,32.0,170.18,XXXL
74,37.0,170.18,XXXL
81,40.0,172.72,XXXL
76,44.0,172.72,XXXL
72,31.0,152.4,XXXL
73,48.0,177.8,XXXL
69,38.0,167.64,XXXL
81,37.0,157.48,XXXL
68,48.0,162.56,XXXL
74,26.0,170.18,XXXL
79,55.0,165.1,XXXL
61,45.0,167.64,XXXL
52,36.0,162.56,XXXL
77,30.0,167.64,XXXL
77,24.0,182.88,XXXL
72,34.0,170.18,XXXL
65,44.0,165.1,XXXL
86,43.0,167.64,XXXL
70,37.0,170.18,XXXL
102,32.0,167.64,XXXL
81,55.0,154.94,XXXL
68,44.0,170.18,XXXL
60,32.0,170.18,XXXL
77,39.0,180.34,XXXL
72,36.0,149.86,XXXL
92,38.0,180.34,XXXL
81,31.0,167.64,XXXL
81,30.0,162.56,XXXL
90,45.0,165.1,XXXL
68,2.0,157.48,XXXL
74,47.0,172.72,XXXL
74,26.0,167.64,XXXL
70,25.0,162.56,XXXL
79,56.0,167.64,XXXL
78,58.0,167.64,XXXL
86,31.0,175.26,XXXL
83,23.0,160.02,XXXL
72,35.0,160.02,XXXL
81,36.0,167.64,XXXL
72,41.0,157.48,XXXL
77,36.0,154.94,XXXL
70,36.0,165.1,XXXL
81,40.0,162.56,XXXL
68,29.0,154.94,XXXL
81,28.0,177.8,XXXL
81,25.0,165.1,XXXL
90,31.0,172.72,XXXL
75,49.0,162.56,XXXL
68,32.0,157.48,XXXL
64,31.0,165.1,XXXL
61,70.0,165.1,XXXL
70,35.0,162.56,XXXL
69,36.0,160.02,XXXL
68,58.0,162.56,XXXL
74,31.0,170.18,XXXL
88,27.0,162.56,XXXL
79,33.0,165.1,XXXL
79,37.0,165.1,XXXL
72,36.0,177.8,XXXL
88,33.0,185.42,XXXL
72,31.0,162.56,XXXL
74,30.0,167.64,XXXL
90,33.0,172.72,XXXL
104,35.0,172.72,XXXL
74,32.0,154.94,XXXL
72,42.0,165.1,XXXL
72,33.0,162.56,XXXL
72,38.0,172.72,XXXL
60,62.0,154.94,XXXL
90,27.0,167.64,XXXL
81,35.0,167.64,XXXL
83,25.0,160.02,XXXL
70,54.0,165.1,XXXL
74,31.0,165.1,XXXL
70,32.0,175.26,XXXL
72,37.0,172.72,XXXL
77,29.0,167.64,XXXL
63,50.0,175.26,XXXL
70,28.0,172.72,XXXL
72,49.0,170.18,XXXL
70,39.0,157.48,XXXL
77,29.0,165.1,XXXL
74,33.0,162.56,XXXL
65,31.0,162.56,XXXL
72,40.0,175.26,XXXL
77,32.0,177.8,XXXL
69,36.0,160.02,XXXL
90,34.0,167.64,XXXL
79,40.0,177.8,XXXL
72,34.0,167.64,XXXL
72,25.0,177.8,XXXL
68,35.0,172.72,XXXL
77,33.0,175.26,XXXL
70,34.0,170.18,XXXL
72,46.0,175.26,XXXL
70,41.0,175.26,XXXL
79,57.0,167.64,XXXL
74,37.0,172.72,XXXL
90,37.0,175.26,XXXL
74,25.0,167.64,XXXL
68,34.0,154.94,XXXL
71,34.0,162.56,XXXL
70,37.0,170.18,XXXL
74,29.0,187.96,XXXL
72,31.0,157.48,XXXL
65,47.0,175.26,XXXL
73,47.0,167.64,XXXL
61,45.0,167.64,XXXL
97,33.0,154.94,XXXL
70,69.0,170.18,XXXL
61,45.0,167.64,XXXL
74,28.0,170.18,XXXL
78,31.0,162.56,XXXL
74,36.0,172.72,XXXL
79,30.0,162.56,XXXL
81,52.0,162.56,XXXL
56,38.0,167.64,XXXL
65,26.0,165.1,XXXL
68,40.0,165.1,XXXL
74,36.0,157.48,XXXL
74,28.0,172.72,XXXL
104,43.0,162.56,XXXL
69,49.0,160.02,XXXL
64,30.0,165.1,XXXL
72,31.0,170.18,XXXL
70,51.0,162.56,XXXL
81,38.0,175.26,XXXL
63,32.0,157.48,XXXL
74,48.0,165.1,XXXL
72,38.0,162.56,XXXL
63,44.0,172.72,XXXL
72,46.0,175.26,XXXL
81,33.0,162.56,XXXL
68,21.0,177.8,XXXL
81,36.0,162.56,XXXL
63,24.0,170.18,XXXL
81,21.0,167.64,XXXL
97,41.0,165.1,XXXL
68,31.0,160.02,XXXL
86,33.0,170.18,XXXL
95,52.0,170.18,XXXL
86,40.0,175.26,XXXL
82,35.0,167.64,XXXL
81,34.0,167.64,XXXL
65,36.0,157.48,XXXL
84,42.0,162.56,XXXL
70,30.0,162.56,XXXL
65,41.0,154.94,XXXL
62,37.0,149.86,XXXL
68,39.0,152.4,XXXL
68,35.0,170.18,XXXL
63,26.0,152.4,XXXL
73,25.0,165.1,XXXL
72,39.0,160.02,XXXL
68,32.0,149.86,XXXL
74,37.0,170.18,XXXL
95,24.0,175.26,XXXL
72,30.0,165.1,XXXL
65,18.0,160.02,XXXL
70,32.0,172.72,XXXL
79,47.0,167.64,XXXL
66,44.0,165.1,XXXL
70,29.0,167.64,XXXL
81,34.0,170.18,XXXL
81,30.0,170.18,XXXL
79,53.0,175.26,XXXL
77,27.0,167.64,XXXL
97,35.0,167.64,XXXL
77,34.0,167.64,XXXL
81,34.0,172.72,XXXL
72,37.0,172.72,XXXL
56,31.0,162.56,XXXL
81,28.0,152.4,XXXL
62,39.0,157.48,XXXL
90,47.0,180.34,XXXL
70,38.0,170.18,XXXL
95,24.0,175.26,XXXL
77,26.0,167.64,XXXL
74,35.0,170.18,XXXL
72,28.0,165.1,XXXL
65,30.0,165.1,XXXL
70,33.0,162.56,XXXL
97,29.0,175.26,XXXL
95,34.0,177.8,XXXL
56,34.0,162.56,XXXL
83,62.0,172.72,XXXL
82,46.0,180.34,XXXL
68,35.0,160.02,XXXL
72,35.0,167.64,XXXL
72,59.0,157.48,XXXL
90,27.0,180.34,XXXL
90,39.0,167.64,XXXL
63,35.0,175.26,XXXL
90,39.0,167.64,XXXL
71,29.0,165.1,XXXL
74,28.0,165.1,XXXL
65,38.0,162.56,XXXL
65,56.0,167.64,XXXL
72,31.0,165.1,XXXL
77,42.0,177.8,XXXL
113,28.0,162.56,XXXL
67,57.0,160.02,XXXL
77,27.0,182.88,XXXL
70,44.0,165.1,XXXL
68,35.0,160.02,XXXL
108,34.0,165.1,XXXL
72,27.0,170.18,XXXL
66,55.0,170.18,XXXL
108,39.0,167.64,XXXL
63,29.0,154.94,XXXL
63,28.0,175.26,XXXL
88,28.0,180.34,XXXL
81,54.0,172.72,XXXL
76,30.0,165.1,XXXL
77,47.0,165.1,XXXL
70,23.0,175.26,XXXL
68,34.0,177.8,XXXL
74,31.0,162.56,XXXL
83,40.0,180.34,XXXL
99,29.0,177.8,XXXL
79,51.0,172.72,XXXL
77,32.0,172.72,XXXL
70,40.0,165.1,XXXL
95,28.0,162.56,XXXL
79,31.0,167.64,XXXL
77,43.0,165.1,XXXL
90,49.0,175.26,XXXL
70,33.0,167.64,XXXL
90,34.0,167.64,XXXL
63,31.0,160.02,XXXL
77,39.0,172.72,XXXL
63,31.0,162.56,XXXL
68,28.0,172.72,XXXL
70,50.0,165.1,XXXL
81,43.0,157.48,XXXL
70,39.0,170.18,XXXL
99,39.0,167.64,XXXL
68,36.0,157.48,XXXL
70,36.0,165.1,XXXL
63,27.0,162.56,XXXL
74,30.0,162.56,XXXL
102,37.0,170.18,XXXL
72,33.0,162.56,XXXL
113,30.0,162.56,XXXL
72,28.0,160.02,XXXL
72,41.0,165.1,XXXL
67,50.0,154.94,XXXL
108,26.0,180.34,XXXL
65,47.0,167.64,XXXL
74,33.0,170.18,XXXL
67,36.0,162.56,XXXL
65,42.0,162.56,XXXL
63,55.0,162.56,XXXL
68,31.0,157.48,XXXL
61,51.0,172.72,XXXL
65,34.0,165.1,XXXL
72,48.0,175.26,XXXL
117,32.0,170.18,XXXL
88,31.0,167.64,XXXL
63,46.0,165.1,XXXL
99,36.0,162.56,XXXL
106,31.0,162.56,XXXL
74,29.0,170.18,XXXL
71,43.0,167.64,XXXL
77,45.0,172.72,XXXL
86,42.0,157.48,XXXL
76,59.0,167.64,XXXL
68,30.0,160.02,XXXL
67,33.0,165.1,XXXL
70,36.0,177.8,XXXL
74,31.0,160.02,XXXL
68,37.0,165.1,XXXL
86,29.0,157.48,XXXL
63,32.0,167.64,XXXL
63,31.0,167.64,XXXL
79,33.0,177.8,XXXL
74,32.0,172.72,XXXL
61,35.0,157.48,XXXL
70,46.0,154.94,XXXL
63,28.0,157.48,XXXL
86,36.0,175.26,XXXL
72,30.0,167.64,XXXL
81,47.0,162.56,XXXL
72,45.0,165.1,XXXL
90,46.0,167.64,XXXL
68,63.0,154.94,XXXL
120,27.0,175.26,XXXL
74,37.0,162.56,XXXL
72,28.0,160.02,XXXL
88,38.0,175.26,XXXL
68,36.0,157.48,XXXL
72,31.0,165.1,XXXL
65,32.0,157.48,XXXL
77,35.0,160.02,XXXL
68,24.0,170.18,XXXL
74,32.0,185.42,XXXL
79,33.0,160.02,XXXL
72,27.0,162.56,XXXL
69,35.0,167.64,XXXL
69,37.0,162.56,XXXL
65,37.0,165.1,XXXL
81,37.0,160.02,XXXL
85,30.0,167.64,XXXL
84,45.0,165.1,XXXL
72,40.0,154.94,XXXL
68,31.0,162.56,XXXL
74,48.0,162.56,XXXL
61,47.0,157.48,XXXL
80,31.0,157.48,XXXL
70,28.0,175.26,XXXL
65,38.0,154.94,XXXL
99,30.0,162.56,XXXL
97,29.0,185.42,XXXL
72,42.0,172.72,XXXL
74,40.0,170.18,XXXL
79,30.0,167.64,XXXL
81,24.0,170.18,XXXL
70,29.0,157.48,XXXL
63,49.0,167.64,XXXL
68,28.0,177.8,XXXL
81,44.0,175.26,XXXL
73,43.0,157.48,XXXL
65,27.0,175.26,XXXL
70,47.0,160.02,XXXL
74,36.0,167.64,XXXL
74,53.0,170.18,XXXL
79,38.0,172.72,XXXL
68,52.0,160.02,XXXL
108,30.0,167.64,XXXL
65,46.0,172.72,XXXL
77,27.0,172.72,XXXL
88,47.0,165.1,XXXL
74,26.0,177.8,XXXL
95,24.0,175.26,XXXL
68,45.0,172.72,XXXL
72,29.0,167.64,XXXL
71,36.0,180.34,XXXL
70,59.0,172.72,XXXL
104,39.0,177.8,XXXL
90,34.0,175.26,XXXL
72,50.0,167.64,XXXL
95,24.0,175.26,XXXL
81,2.0,177.8,XXXL
81,27.0,167.64,XXXL
92,23.0,182.88,XXXL
83,36.0,160.02,XXXL
80,38.0,165.1,XXXL
77,34.0,172.72,XXXL
88,34.0,172.72,XXXL
61,29.0,175.26,XXXL
65,30.0,162.56,XXXL
99,47.0,170.18,XXXL
72,27.0,167.64,XXXL
54,38.0,157.48,XXXL
68,38.0,177.8,XXXL
63,33.0,167.64,XXXL
77,38.0,172.72,XXXL
70,23.0,160.02,XXXL
65,53.0,157.48,XXXL
74,33.0,170.18,XXXL
83,42.0,177.8,XXXL
70,40.0,162.56,XXXL
72,38.0,177.8,XXXL
72,29.0,172.72,XXXL
72,47.0,160.02,XXXL
72,27.0,177.8,XXXL
65,30.0,167.64,XXXL
63,43.0,165.1,XXXL
65,34.0,165.1,XXXL
67,37.0,170.18,XXXL
70,41.0,160.02,XXXL
74,29.0,170.18,XXXL
64,32.0,172.72,XXXL
104,40.0,177.8,XXXL
70,32.0,165.1,XXXL
74,44.0,175.26,XXXL
77,26.0,172.72,XXXL
63,32.0,167.64,XXXL
65,36.0,157.48,XXXL
68,31.0,165.1,XXXL
70,30.0,170.18,XXXL
68,34.0,160.02,XXXL
81,70.0,170.18,XXXL
72,35.0,165.1,XXXL
63,31.0,162.56,XXXL
81,32.0,167.64,XXXL
75,34.0,160.02,XXXL
74,29.0,177.8,XXXL
64,38.0,152.4,XXXL
99,42.0,175.26,XXXL
80,35.0,162.56,XXXL
70,31.0,167.64,XXXL
72,35.0,167.64,XXXL
63,32.0,154.94,XXXL
72,24.0,167.64,XXXL
65,29.0,167.64,XXXL
67,18.0,154.94,XXXL
71,34.0,162.56,XXXL
83,29.0,162.56,XXXL
79,29.0,170.18,XXXL
68,36.0,157.48,XXXL
79,35.0,160.02,XXXL
66,63.0,175.26,XXXL
65,30.0,180.34,XXXL
72,38.0,177.8,XXXL
72,49.0,165.1,XXXL
81,29.0,167.64,XXXL
65,33.0,165.1,XXXL
64,56.0,165.1,XXXL
81,49.0,177.8,XXXL
88,31.0,167.64,XXXL
83,25.0,182.88,XXXL
72,54.0,165.1,XXXL
72,39.0,160.02,XXXL
68,34.0,170.18,XXXL
72,40.0,175.26,XXXL
72,54.0,165.1,XXXL
72,31.0,167.64,XXXL
97,28.0,175.26,XXXL
72,54.0,157.48,XXXL
79,39.0,170.18,XXXL
74,27.0,165.1,XXXL
79,31.0,165.1,XXXL
60,33.0,162.56,XXXL
95,28.0,193.04,XXXL
79,32.0,170.18,XXXL
72,36.0,172.72,XXXL
97,30.0,180.34,XXXL
81,31.0,160.02,XXXL
64,28.0,154.94,XXXL
88,28.0,175.26,XXXL
77,25.0,165.1,XXXL
68,50.0,172.72,XXXL
79,51.0,160.02,XXXL
77,30.0,170.18,XXXL
77,52.0,165.1,XXXL
71,39.0,175.26,XXXL
79,39.0,167.64,XXXL
83,32.0,170.18,XXXL
63,26.0,172.72,XXXL
74,30.0,170.18,XXXL
58,30.0,175.26,XXXL
72,24.0,165.1,XXXL
104,47.0,177.8,XXXL
86,29.0,175.26,XXXL
68,35.0,167.64,XXXL
63,55.0,170.18,XXXL
74,28.0,162.56,XXXL
65,38.0,165.1,XXXL
79,23.0,165.1,XXXL
75,28.0,157.48,XXXL
74,37.0,167.64,XXXL
79,37.0,167.64,XXXL
82,39.0,160.02,XXXL
93,32.0,165.1,XXXL
81,39.0,175.26,XXXL
71,33.0,160.02,XXXL
66,35.0,165.1,XXXL
62,49.0,162.56,XXXL
90,46.0,165.1,XXXL
79,21.0,167.64,XXXL
68,40.0,160.02,XXXL
86,30.0,177.8,XXXL
81,32.0,177.8,XXXL
72,32.0,175.26,XXXL
77,39.0,162.56,XXXL
72,32.0,162.56,XXXL
74,25.0,167.64,XXXL
86,36.0,162.56,XXXL
95,29.0,177.8,XXXL
72,38.0,167.64,XXXL
74,35.0,170.18,XXXL
69,38.0,167.64,XXXL
95,44.0,160.02,XXXL
79,26.0,187.96,XXXL
81,37.0,167.64,XXXL
68,37.0,165.1,XXXL
68,26.0,154.94,XXXL
95,36.0,172.72,XXXL
65,34.0,165.1,XXXL
79,42.0,160.02,XXXL
70,62.0,165.1,XXXL
72,32.0,177.8,XXXL
81,47.0,185.42,XXXL
70,41.0,167.64,XXXL
79,37.0,172.72,XXXL
68,40.0,167.64,XXXL
99,31.0,182.88,XXXL
77,29.0,157.48,XXXL
74,35.0,165.1,XXXL
68,43.0,157.48,XXXL
79,40.0,175.26,XXXL
86,55.0,162.56,XXXL
83,27.0,160.02,XXXL
61,39.0,162.56,XXXL
63,66.0,157.48,XXXL
83,45.0,172.72,XXXL
68,35.0,167.64,XXXL
72,33.0,165.1,XXXL
72,42.0,180.34,XXXL
113,32.0,172.72,XXXL
72,34.0,170.18,XXXL
71,53.0,167.64,XXXL
70,35.0,172.72,XXXL
72,31.0,157.48,XXL
77,29.0,167.64,XXL
61,47.0,157.48,XXL
70,30.0,157.48,XXL
68,28.0,160.02,XXL
66,33.0,162.56,XXL
70,29.0,162.56,XXL
63,31.0,157.48,XXL
68,28.0,157.48,XXL
63,27.0,157.48,XXL
61,30.0,157.48,XXL
68,28.0,157.48,XXL
62,42.0,154.94,XXL
68,24.0,149.86,XXL
70,30.0,157.48,XXL
61,31.0,157.48,XXL
77,27.0,157.48,XXL
70,29.0,162.56,XXL
65,31.0,180.34,XXL
70,38.0,162.56,XXL
68,47.0,165.1,XXL
68,24.0,149.86,XXL
77,29.0,167.64,XXL
65,42.0,162.56,XXL
65,42.0,162.56,XXL
79,38.0,157.48,XXL
65,42.0,162.56,XXL
70,18.0,162.56,XXL
74,30.0,160.02,XXL
62,42.0,154.94,XXL
66,33.0,162.56,XXL
70,18.0,162.56,XXL
63,29.0,154.94,XXL
70,30.0,157.48,XXL
70,34.0,165.1,XXL
70,25.0,160.02,XXL
72,29.0,160.02,XXL
68,24.0,149.86,XXL
65,34.0,160.02,XXL
68,45.0,160.02,XXL
63,31.0,157.48,XXL
68,28.0,157.48,XXL
68,24.0,149.86,XXL
64,46.0,160.02,XXL
57,54.0,154.94,XXL
79,38.0,157.48,XXL
66,37.0,160.02,XXL
64,29.0,152.4,XXL
66,31.0,152.4,XXL
72,29.0,160.02,XXL
68,28.0,157.48,XXL
61,60.0,162.56,XXL
68,26.0,157.48,XXL
72,29.0,160.02,XXL
68,26.0,157.48,XXL
68,49.0,152.4,XXL
70,25.0,160.02,XXL
64,46.0,160.02,XXL
63,28.0,160.02,XXL
65,42.0,162.56,XXL
65,34.0,160.02,XXL
58,33.0,154.94,XXL
77,29.0,167.64,XXL
65,42.0,162.56,XXL
62,64.0,177.8,XXL
63,31.0,157.48,XXL
68,28.0,160.02,XXL
65,60.0,160.02,XXL
68,24.0,149.86,XXL
65,36.0,157.48,XXL
65,19.0,167.64,XXL
77,29.0,167.64,XXL
53,37.0,160.02,XXL
70,39.0,157.48,XXL
68,45.0,160.02,XXL
68,43.0,162.56,XXL
57,54.0,154.94,XXL
68,49.0,152.4,XXL
63,54.0,157.48,XXL
57,54.0,154.94,XXL
66,37.0,160.02,XXL
66,37.0,160.02,XXL
61,31.0,157.48,XXL
63,29.0,154.94,XXL
65,36.0,157.48,XXL
61,37.0,154.94,XXL
63,29.0,154.94,XXL
58,29.0,154.94,XXL
63,28.0,160.02,XXL
61,31.0,157.48,XXL
58,33.0,154.94,XXL
77,41.0,185.42,XXL
65,42.0,162.56,XXL
58,27.0,157.48,XXL
64,46.0,160.02,XXL
66,37.0,160.02,XXL
70,39.0,157.48,XXL
79,38.0,157.48,XXL
66,33.0,162.56,XXL
68,43.0,162.56,XXL
63,29.0,154.94,XXL
65,34.0,160.02,XXL
70,60.0,180.34,XXL
68,45.0,160.02,XXL
77,29.0,167.64,XXL
68,47.0,165.1,XXL
70,18.0,162.56,XXL
68,49.0,152.4,XXL
72,31.0,157.48,XXL
72,29.0,160.02,XXL
77,41.0,185.42,XXL
77,29.0,167.64,XXL
73,35.0,170.18,XXL
65,19.0,167.64,XXL
64,29.0,152.4,XXL
68,46.0,154.94,XXL
63,37.0,152.4,XXL
70,38.0,162.56,XXL
61,37.0,154.94,XXL
67,37.0,157.48,XXL
68,47.0,165.1,XXL
53,37.0,160.02,XXL
65,42.0,162.56,XXL
68,40.0,162.56,XXL
61,60.0,162.56,XXL
61,37.0,154.94,XXL
61,37.0,154.94,XXL
64,46.0,160.02,XXL
63,27.0,157.48,XXL
65,42.0,162.56,XXL
65,42.0,162.56,XXL
68,43.0,162.56,XXL
70,60.0,180.34,XXL
65,42.0,162.56,XXL
66,33.0,162.56,XXL
70,60.0,180.34,XXL
68,45.0,160.02,XXL
65,42.0,162.56,XXL
58,27.0,157.48,XXL
70,18.0,162.56,XXL
64,46.0,160.02,XXL
68,28.0,160.02,XXL
70,38.0,162.56,XXL
63,37.0,152.4,XXL
72,31.0,157.48,XXL
65,42.0,162.56,XXL
77,27.0,157.48,XXL
72,31.0,157.48,XXL
58,29.0,154.94,XXL
70,34.0,165.1,XXL
68,28.0,157.48,XXL
66,33.0,162.56,XXL
69,32.0,160.02,XXL
70,38.0,162.56,XXL
68,28.0,157.48,XXL
68,28.0,157.48,XXL
68,26.0,157.48,XXL
68,43.0,162.56,XXL
74,26.0,182.88,XXL
68,28.0,157.48,XXL
63,31.0,157.48,XXL
64,46.0,160.02,XXL
63,37.0,152.4,XXL
63,37.0,152.4,XXL
58,44.0,154.94,XXL
74,30.0,160.02,XXL
69,32.0,160.02,XXL
65,36.0,152.4,XXL
61,30.0,157.48,XXL
68,28.0,160.02,XXL
70,42.0,160.02,XXL
63,54.0,157.48,XXL
67,28.0,162.56,XXL
70,38.0,162.56,XXL
66,33.0,162.56,XXL
72,48.0,157.48,XXL
70,38.0,162.56,XXL
64,29.0,152.4,XXL
74,26.0,182.88,XXL
68,40.0,162.56,XXL
74,26.0,182.88,XXL
72,48.0,157.48,XXL
72,31.0,157.48,XXL
61,31.0,157.48,XXL
62,64.0,177.8,XXL
70,34.0,165.1,XXL
68,43.0,162.56,XXL
63,54.0,157.48,XXL
68,40.0,162.56,XXL
66,31.0,152.4,XXL
77,41.0,185.42,XXL
63,48.0,157.48,XXL
68,47.0,165.1,XXL
63,29.0,154.94,XXL
67,28.0,162.56,XXL
68,24.0,149.86,XXL
68,28.0,157.48,XXL
68,43.0,162.56,XXL
58,33.0,154.94,XXL
58,29.0,154.94,XXL
70,42.0,160.02,XXL
58,27.0,157.48,XXL
63,37.0,152.4,XXL
68,45.0,160.02,XXL
74,26.0,182.88,XXL
58,33.0,154.94,XXL
66,33.0,162.56,XXL
72,48.0,157.48,XXL
68,28.0,160.02,XXL
68,26.0,157.48,XXL
61,31.0,157.48,XXL
68,28.0,160.02,XXL
64,29.0,152.4,XXL
61,30.0,157.48,XXL
68,28.0,162.56,XXL
70,25.0,160.02,XXL
67,37.0,157.48,XXL
68,26.0,157.48,XXL
66,37.0,160.02,XXL
61,47.0,157.48,XXL
65,36.0,157.48,XXL
61,31.0,157.48,XXL
58,44.0,154.94,XXL
61,31.0,157.48,XXL
65,34.0,160.02,XXL
70,30.0,157.48,XXL
58,33.0,154.94,XXL
72,48.0,157.48,XXL
57,54.0,154.94,XXL
63,29.0,154.94,XXL
68,40.0,162.56,XXL
65,36.0,152.4,XXL
61,31.0,157.48,XXL
58,33.0,154.94,XXL
70,38.0,162.56,XXL
70,29.0,162.56,XXL
63,27.0,157.48,XXL
61,30.0,157.48,XXL
70,18.0,162.56,XXL
68,26.0,157.48,XXL
57,54.0,154.94,XXL
70,60.0,180.34,XXL
70,60.0,180.34,XXL
70,30.0,157.48,XXL
63,27.0,157.48,XXL
61,37.0,154.94,XXL
62,42.0,154.94,XXL
70,42.0,160.02,XXL
61,47.0,157.48,XXL
58,33.0,154.94,XXL
74,26.0,182.88,XXL
72,29.0,160.02,XXL
66,37.0,160.02,XXL
62,42.0,154.94,XXL
65,31.0,180.34,XXL
65,36.0,152.4,XXL
64,46.0,160.02,XXL
63,27.0,157.48,XXL
63,33.0,157.48,XXL
61,60.0,162.56,XXL
58,27.0,157.48,XXL
68,28.0,160.02,XXL
63,33.0,157.48,XXL
63,31.0,157.48,XXL
68,24.0,149.86,XXL
68,49.0,152.4,XXL
63,37.0,152.4,XXL
61,31.0,157.48,XXL
68,40.0,162.56,XXL
70,25.0,160.02,XXL
68,28.0,162.56,XXL
68,26.0,157.48,XXL
77,27.0,157.48,XXL
68,40.0,162.56,XXL
63,33.0,157.48,XXL
68,28.0,160.02,XXL
63,37.0,152.4,XXL
79,38.0,157.48,XXL
77,41.0,185.42,XXL
67,37.0,157.48,XXL
70,60.0,180.34,XXL
68,28.0,157.48,XXL
65,36.0,152.4,XXL
61,31.0,157.48,XXL
68,45.0,160.02,XXL
73,35.0,170.18,XXL
58,33.0,154.94,XXL
70,34.0,165.1,XXL
68,47.0,165.1,XXL
65,60.0,160.02,XXL
66,31.0,152.4,XXL
68,28.0,162.56,XXL
68,28.0,160.02,XXL
68,46.0,154.94,XXL
68,24.0,149.86,XXL
63,29.0,154.94,XXL
68,40.0,162.56,XXL
64,29.0,152.4,XXL
53,37.0,160.02,XXL
72,48.0,157.48,XXL
70,39.0,157.48,XXL
57,54.0,154.94,XXL
67,28.0,162.56,XXL
65,34.0,160.02,XXL
77,29.0,167.64,XXL
67,37.0,157.48,XXL
63,37.0,152.4,XXL
68,49.0,152.4,XXL
70,18.0,162.56,XXL
68,28.0,162.56,XXL
77,27.0,157.48,XXL
68,49.0,152.4,XXL
65,42.0,162.56,XXL
70,29.0,162.56,XXL
77,27.0,157.48,XXL
77,27.0,157.48,XXL
65,31.0,180.34,XXL
72,31.0,157.48,XXL
68,47.0,165.1,XXL
77,29.0,167.64,XXL
68,26.0,157.48,XXL
68,24.0,149.86,XXL
57,54.0,154.94,XXL
63,31.0,157.48,XXL
68,24.0,149.86,XXL
63,29.0,154.94,XXL
58,44.0,154.94,XXL
61,60.0,162.56,XXL
79,38.0,157.48,XXL
74,30.0,160.02,XXL
62,64.0,177.8,XXL
72,31.0,157.48,XXL
67,28.0,162.56,XXL
68,46.0,154.94,XXL
63,27.0,157.48,XXL
74,26.0,182.88,XXL
65,36.0,152.4,XXL
68,49.0,152.4,XXL
74,26.0,182.88,XXL
77,27.0,157.48,XXL
74,30.0,160.02,XXL
65,42.0,162.56,XXL
77,41.0,185.42,XXL
68,45.0,160.02,XXL
58,29.0,154.94,XXL
68,43.0,162.56,XXL
77,27.0,157.48,XXL
68,43.0,162.56,XXL
63,28.0,160.02,XXL
58,33.0,154.94,XXL
68,43.0,162.56,XXL
67,28.0,162.56,XXL
61,47.0,157.48,XXL
62,42.0,154.94,XXL
68,49.0,152.4,XXL
70,42.0,160.02,XXL
70,29.0,162.56,XXL
68,40.0,162.56,XXL
65,60.0,160.02,XXL
67,28.0,162.56,XXL
70,18.0,162.56,XXL
68,40.0,162.56,XXL
65,19.0,167.64,XXL
70,42.0,160.02,XXL
79,38.0,157.48,XXL
65,42.0,162.56,XXL
70,42.0,160.02,XXL
67,28.0,162.56,XXL
58,33.0,154.94,XXL
70,34.0,165.1,XXL
61,31.0,157.48,XXL
77,41.0,185.42,XXL
65,30.0,157.48,XXL
70,42.0,160.02,XXL
63,28.0,160.02,XXL
72,31.0,157.48,XXL
65,30.0,157.48,XXL
74,26.0,182.88,XXL
77,27.0,157.48,XXL
68,43.0,162.56,XXL
70,42.0,160.02,XXL
72,29.0,160.02,XXL
67,28.0,162.56,XXL
68,28.0,160.02,XXL
68,28.0,157.48,XXL
63,37.0,152.4,XXL
68,28.0,160.02,XXL
58,29.0,154.94,XXL
66,31.0,152.4,XXL
66,37.0,160.02,XXL
61,31.0,157.48,XXL
61,31.0,157.48,XXL
61,47.0,157.48,XXL
70,18.0,162.56,XXL
73,35.0,170.18,XXL
58,29.0,154.94,XXL
68,40.0,162.56,XXL
70,39.0,157.48,XXL
61,31.0,157.48,XXL
62,64.0,177.8,XXL
73,35.0,170.18,XXL
64,46.0,160.02,XXL
65,19.0,167.64,XXL
68,46.0,154.94,XXL
58,29.0,154.94,XXL
63,33.0,157.48,XXL
68,28.0,157.48,XXL
66,37.0,160.02,XXL
57,54.0,154.94,XXL
65,60.0,160.02,XXL
63,28.0,160.02,XXL
63,29.0,154.94,XXL
58,44.0,154.94,XXL
77,27.0,157.48,XXL
65,19.0,167.64,XXL
64,29.0,152.4,XXL
70,30.0,157.48,XXL
64,29.0,152.4,XXL
65,30.0,157.48,XXL
68,28.0,160.02,XXL
62,42.0,154.94,XXL
